File,aid,Date,(1) Evergreen Needleleaf Forests,(2) Evergreen Broadleaf Forests,(4) Deciduous Broadleaf Forests,(5) Mixed Forests,(8) Woody Savannas,(9) Savannas,(10) Grasslands,(11) Permanent Wetlands,(12) Croplands,(13) Urban and Built-up Lands,(14) Cropland/Natural Vegetation Mosaic,(16) Barren,(17) Water Bodies
LC_Type1_2018001_aid1861,aid1861,2018-01-01,,1.0,,,42.0,8.0,1.0,,4.0,,,,
LC_Type1_2018001_aid1862,aid1862,2018-01-01,,1.0,,,25.0,3.0,1.0,,,,,,
LC_Type1_2018001_aid1863,aid1863,2018-01-01,,17.0,,,137.0,,,,,,,,
LC_Type1_2018001_aid1864,aid1864,2018-01-01,,12.0,,,46.0,,,,,,,,
LC_Type1_2018001_aid1865,aid1865,2018-01-01,,3.0,,,44.0,,,,,,,,
LC_Type1_2018001_aid1866,aid1866,2018-01-01,,5.0,,,56.0,,,,,,,,
LC_Type1_2018001_aid1867,aid1867,2018-01-01,,,,,38.0,8.0,2.0,,,,,,
LC_Type1_2018001_aid1868,aid1868,2018-01-01,,13.0,,,11.0,3.0,2.0,,6.0,,,,
LC_Type1_2018001_aid1869,aid1869,2018-01-01,,4.0,,,11.0,10.0,4.0,,,,,,
LC_Type1_2018001_aid1870,aid1870,2018-01-01,,5.0,,,18.0,2.0,,,1.0,,,,
LC_Type1_2018001_aid1871,aid1871,2018-01-01,,7.0,,,56.0,5.0,3.0,,1.0,,,,
LC_Type1_2018001_aid1872,aid1872,2018-01-01,,3.0,,,4.0,5.0,,,6.0,,,,
LC_Type1_2018001_aid1873,aid1873,2018-01-01,,,,,9.0,17.0,5.0,,14.0,,,,2.0
LC_Type1_2018001_aid1874,aid1874,2018-01-01,,19.0,,,44.0,15.0,14.0,,,,,,
LC_Type1_2018001_aid1875,aid1875,2018-01-01,,3.0,,,4.0,2.0,5.0,,,,,,
LC_Type1_2018001_aid1876,aid1876,2018-01-01,,13.0,,,11.0,9.0,7.0,,7.0,,,,
LC_Type1_2018001_aid1877,aid1877,2018-01-01,,,,,4.0,5.0,4.0,,3.0,,,,2.0
LC_Type1_2018001_aid1878,aid1878,2018-01-01,,,,,19.0,5.0,6.0,,,,,,
LC_Type1_2018001_aid1879,aid1879,2018-01-01,,8.0,,,15.0,4.0,,,,,,,
LC_Type1_2018001_aid1880,aid1880,2018-01-01,,11.0,,,9.0,7.0,1.0,,,,,,
LC_Type1_2018001_aid1881,aid1881,2018-01-01,,,,,20.0,7.0,,,,,,,
LC_Type1_2018001_aid1882,aid1882,2018-01-01,,,,,9.0,6.0,,,2.0,,,,
LC_Type1_2018001_aid1883,aid1883,2018-01-01,,,,,7.0,4.0,1.0,,1.0,,,,
LC_Type1_2018001_aid1884,aid1884,2018-01-01,,3.0,,,11.0,1.0,8.0,,1.0,,,,
LC_Type1_2018001_aid1885,aid1885,2018-01-01,,,,,16.0,11.0,,,,,,,
LC_Type1_2018001_aid1886,aid1886,2018-01-01,,4.0,,,10.0,34.0,3.0,,1.0,,,,
LC_Type1_2018001_aid1887,aid1887,2018-01-01,,,,,9.0,3.0,1.0,,,,,,
LC_Type1_2018001_aid1888,aid1888,2018-01-01,,,,,10.0,4.0,,,,,,,
LC_Type1_2018001_aid1889,aid1889,2018-01-01,,,,,10.0,4.0,,,,,,,
LC_Type1_2018001_aid1890,aid1890,2018-01-01,,,,,7.0,9.0,,,2.0,,,,
LC_Type1_2018001_aid1891,aid1891,2018-01-01,,,,,2.0,6.0,,,3.0,,,,
LC_Type1_2018001_aid1892,aid1892,2018-01-01,,,,,,3.0,2.0,,3.0,,,,
LC_Type1_2018001_aid1893,aid1893,2018-01-01,,,,,,2.0,1.0,,6.0,,,,
LC_Type1_2018001_aid1894,aid1894,2018-01-01,,,,,,7.0,,,1.0,,,,
LC_Type1_2018001_aid1895,aid1895,2018-01-01,,,,,3.0,7.0,,,5.0,1.0,,,
LC_Type1_2018001_aid1896,aid1896,2018-01-01,,,,,14.0,3.0,,,,,,,
LC_Type1_2018001_aid1897,aid1897,2018-01-01,,,,,13.0,15.0,2.0,,,,,,
LC_Type1_2018001_aid1898,aid1898,2018-01-01,,,,,,11.0,,,2.0,,,,
LC_Type1_2018001_aid1899,aid1899,2018-01-01,,,,,24.0,15.0,,,,,,,
LC_Type1_2018001_aid1900,aid1900,2018-01-01,,,,,2.0,4.0,,,1.0,,,,
LC_Type1_2018001_aid1901,aid1901,2018-01-01,,2.0,,,20.0,23.0,2.0,,2.0,,,,
LC_Type1_2018001_aid1902,aid1902,2018-01-01,,3.0,,,28.0,17.0,6.0,,4.0,3.0,,,
LC_Type1_2018001_aid1903,aid1903,2018-01-01,,,,,,3.0,,,2.0,4.0,5.0,,
LC_Type1_2018001_aid1904,aid1904,2018-01-01,,,,,,1.0,,,1.0,,4.0,,2.0
LC_Type1_2018001_aid1905,aid1905,2018-01-01,,,,,,5.0,,,,,4.0,,1.0
LC_Type1_2018001_aid1906,aid1906,2018-01-01,,,,,,6.0,,,2.0,2.0,4.0,,
LC_Type1_2018001_aid1907,aid1907,2018-01-01,,,,,,6.0,,,1.0,,1.0,,1.0
LC_Type1_2018001_aid1908,aid1908,2018-01-01,,,,,,3.0,,,1.0,,2.0,,2.0
LC_Type1_2018001_aid1909,aid1909,2018-01-01,,,,,,1.0,,,,4.0,,,
LC_Type1_2018001_aid1910,aid1910,2018-01-01,,,,,,1.0,,,9.0,,1.0,,
LC_Type1_2018001_aid1911,aid1911,2018-01-01,,,,,,,,,,1.0,4.0,,
LC_Type1_2018001_aid1912,aid1912,2018-01-01,,,,,,4.0,,,4.0,,,,
LC_Type1_2018001_aid1913,aid1913,2018-01-01,,,,,,,,,14.0,,3.0,,
LC_Type1_2018001_aid1914,aid1914,2018-01-01,,,,,,4.0,,,12.0,2.0,3.0,,
LC_Type1_2018001_aid1915,aid1915,2018-01-01,,,,,,,,,4.0,,4.0,,
LC_Type1_2018001_aid1916,aid1916,2018-01-01,,,,,,,,,5.0,3.0,6.0,,
LC_Type1_2018001_aid1917,aid1917,2018-01-01,,,,,,,,,14.0,,4.0,,
LC_Type1_2018001_aid1918,aid1918,2018-01-01,,,,,,,,,7.0,,,,
LC_Type1_2018001_aid1919,aid1919,2018-01-01,,,,,,2.0,,,4.0,,,,
LC_Type1_2018001_aid1920,aid1920,2018-01-01,,,,,,3.0,,,7.0,,2.0,,
LC_Type1_2018001_aid1921,aid1921,2018-01-01,,,,,,1.0,,,21.0,,,,
LC_Type1_2018001_aid1922,aid1922,2018-01-01,,,,,,2.0,,,1.0,,,,
LC_Type1_2018001_aid1923,aid1923,2018-01-01,,,,,,,,,11.0,,,,
LC_Type1_2018001_aid1924,aid1924,2018-01-01,,,,,,1.0,1.0,,11.0,8.0,,,
LC_Type1_2018001_aid1925,aid1925,2018-01-01,,,,,,18.0,,,3.0,,,,
LC_Type1_2018001_aid1926,aid1926,2018-01-01,,,,,,3.0,2.0,,,12.0,,,
LC_Type1_2018001_aid1927,aid1927,2018-01-01,,,,,,2.0,,,5.0,4.0,,,
LC_Type1_2018001_aid1928,aid1928,2018-01-01,,,,,,4.0,3.0,,9.0,,,,
LC_Type1_2018001_aid1929,aid1929,2018-01-01,,,,,,,1.0,,5.0,5.0,,,
LC_Type1_2018001_aid1930,aid1930,2018-01-01,,,,,,8.0,1.0,,4.0,,,,
LC_Type1_2018001_aid1931,aid1931,2018-01-01,,,,,,21.0,,,,,,,
LC_Type1_2018001_aid1932,aid1932,2018-01-01,,,,,,2.0,,,,3.0,,,
LC_Type1_2018001_aid1933,aid1933,2018-01-01,,,,,,8.0,,,4.0,13.0,,,
LC_Type1_2018001_aid1934,aid1934,2018-01-01,,,,,,15.0,,,,,,,
LC_Type1_2018001_aid1935,aid1935,2018-01-01,,,,,,19.0,5.0,,5.0,,,,
LC_Type1_2018001_aid1936,aid1936,2018-01-01,,,,,,13.0,1.0,,26.0,,,,
LC_Type1_2018001_aid1937,aid1937,2018-01-01,,,,,,27.0,,,7.0,,,,
LC_Type1_2018001_aid1938,aid1938,2018-01-01,,,,,,9.0,4.0,,4.0,,,,
LC_Type1_2018001_aid1939,aid1939,2018-01-01,,,,,,14.0,,,8.0,,,,
LC_Type1_2018001_aid1940,aid1940,2018-01-01,,,,,,2.0,,,,12.0,,,
LC_Type1_2018001_aid1941,aid1941,2018-01-01,,,,,,,,,,4.0,,,
LC_Type1_2018001_aid1942,aid1942,2018-01-01,,,,,,,,,,4.0,,,
LC_Type1_2018001_aid1943,aid1943,2018-01-01,,,,,,11.0,,,2.0,7.0,2.0,,
LC_Type1_2018001_aid1944,aid1944,2018-01-01,,,,,,3.0,,,1.0,9.0,,,
LC_Type1_2018001_aid1945,aid1945,2018-01-01,,,,,,1.0,,,13.0,,,,
LC_Type1_2018001_aid1946,aid1946,2018-01-01,,,,,,12.0,,,10.0,,,,
LC_Type1_2018001_aid1947,aid1947,2018-01-01,,,,,,2.0,,,19.0,,,,
LC_Type1_2018001_aid1948,aid1948,2018-01-01,,,,,,,,,9.0,4.0,,,
LC_Type1_2018001_aid1949,aid1949,2018-01-01,,,,,,3.0,4.0,,12.0,,,,
LC_Type1_2018001_aid1950,aid1950,2018-01-01,,,,,,2.0,,,28.0,,,,
LC_Type1_2018001_aid1951,aid1951,2018-01-01,,,,,,9.0,,,12.0,,,,
LC_Type1_2018001_aid1952,aid1952,2018-01-01,,,,,,4.0,,,11.0,,,,
LC_Type1_2018001_aid1953,aid1953,2018-01-01,,,,,,,,,21.0,,,,
LC_Type1_2018001_aid1954,aid1954,2018-01-01,,,,,,6.0,1.0,,15.0,,,,
LC_Type1_2018001_aid1955,aid1955,2018-01-01,,,,,,3.0,5.0,,13.0,,,,
LC_Type1_2018001_aid1956,aid1956,2018-01-01,,,,,,4.0,,,13.0,,,,
LC_Type1_2018001_aid1957,aid1957,2018-01-01,,,,,,,,,13.0,,,,
LC_Type1_2018001_aid1958,aid1958,2018-01-01,,,,,,2.0,1.0,,4.0,,,,
LC_Type1_2018001_aid1959,aid1959,2018-01-01,,,,,,1.0,1.0,,15.0,,,,
LC_Type1_2018001_aid1960,aid1960,2018-01-01,,,,,,1.0,,,8.0,,,,
LC_Type1_2018001_aid1961,aid1961,2018-01-01,,,,,,4.0,1.0,,12.0,,,,
LC_Type1_2018001_aid1962,aid1962,2018-01-01,,,,,,9.0,1.0,,29.0,,,,
LC_Type1_2018001_aid1963,aid1963,2018-01-01,,,,,,1.0,,,7.0,1.0,,,
LC_Type1_2018001_aid1964,aid1964,2018-01-01,,,,,,5.0,,,7.0,,,,
LC_Type1_2018001_aid1965,aid1965,2018-01-01,,,,,,,,,3.0,1.0,,,
LC_Type1_2018001_aid1966,aid1966,2018-01-01,,,,,,,,,18.0,,,,
LC_Type1_2018001_aid1967,aid1967,2018-01-01,,,,,,4.0,1.0,,25.0,,,,
LC_Type1_2018001_aid1968,aid1968,2018-01-01,,,,,,82.0,6.0,,37.0,,2.0,,
LC_Type1_2018001_aid1969,aid1969,2018-01-01,,57.0,,,50.0,52.0,5.0,,28.0,,,,
LC_Type1_2018001_aid1970,aid1970,2018-01-01,,,,,,3.0,,,14.0,,,,
LC_Type1_2018001_aid1971,aid1971,2018-01-01,,,,,,2.0,,,21.0,,,,
LC_Type1_2018001_aid1972,aid1972,2018-01-01,,,,,,,,,21.0,,,,
LC_Type1_2018001_aid1973,aid1973,2018-01-01,,,,,,,,,31.0,2.0,,,
LC_Type1_2018001_aid1974,aid1974,2018-01-01,,,,,,,,,28.0,,,,
LC_Type1_2018001_aid1975,aid1975,2018-01-01,,,,,,27.0,5.0,,14.0,,,,
LC_Type1_2018001_aid1976,aid1976,2018-01-01,,,,,,,,,49.0,,1.0,,
LC_Type1_2018001_aid1977,aid1977,2018-01-01,,,,,,,,,9.0,,,,
LC_Type1_2018001_aid1978,aid1978,2018-01-01,,,,,,,,,24.0,,,,
LC_Type1_2018001_aid1979,aid1979,2018-01-01,,,,,,,,,11.0,2.0,1.0,,
LC_Type1_2018001_aid1980,aid1980,2018-01-01,,,,,,,,,27.0,,,,
LC_Type1_2018001_aid1981,aid1981,2018-01-01,,,,,5.0,56.0,9.0,,11.0,,,,
LC_Type1_2018001_aid1982,aid1982,2018-01-01,,,,,,4.0,3.0,,12.0,,,,
LC_Type1_2018001_aid1983,aid1983,2018-01-01,,,,,,,,,13.0,,,,
LC_Type1_2018001_aid1984,aid1984,2018-01-01,,,,,,,,,32.0,,,,
LC_Type1_2018001_aid1985,aid1985,2018-01-01,,,,,,3.0,2.0,,19.0,,,,
LC_Type1_2018001_aid1986,aid1986,2018-01-01,,,,,,1.0,,,12.0,8.0,1.0,,
LC_Type1_2018001_aid1987,aid1987,2018-01-01,,,,,1.0,22.0,4.0,,,,,,
LC_Type1_2018001_aid1988,aid1988,2018-01-01,,,,,5.0,26.0,5.0,,,,,,7.0
LC_Type1_2018001_aid1989,aid1989,2018-01-01,,,,,17.0,40.0,19.0,,11.0,,,,
LC_Type1_2018001_aid1990,aid1990,2018-01-01,,,,,16.0,27.0,,,,,,,3.0
LC_Type1_2018001_aid1991,aid1991,2018-01-01,,,,,11.0,44.0,2.0,,,,,,7.0
LC_Type1_2018001_aid1992,aid1992,2018-01-01,,,,,2.0,58.0,9.0,,3.0,,,,
LC_Type1_2018001_aid1993,aid1993,2018-01-01,,,,,,10.0,3.0,,,3.0,,,
LC_Type1_2018001_aid1994,aid1994,2018-01-01,,,1.0,,8.0,36.0,9.0,,,,,,1.0
LC_Type1_2018001_aid1995,aid1995,2018-01-01,,,,,23.0,37.0,16.0,,,,,,10.0
LC_Type1_2018001_aid1996,aid1996,2018-01-01,,,,,20.0,44.0,10.0,,,,,,2.0
LC_Type1_2018001_aid1997,aid1997,2018-01-01,,,,,1.0,36.0,6.0,,1.0,,,,
LC_Type1_2018001_aid1998,aid1998,2018-01-01,,1.0,,,25.0,69.0,5.0,,,,,,
LC_Type1_2018001_aid1999,aid1999,2018-01-01,,,,,21.0,15.0,1.0,,,,,,
LC_Type1_2018001_aid2000,aid2000,2018-01-01,,,,,1.0,19.0,6.0,,,4.0,,,
LC_Type1_2018001_aid2001,aid2001,2018-01-01,,,,,12.0,67.0,12.0,,12.0,,,,
LC_Type1_2018001_aid2002,aid2002,2018-01-01,,,,,7.0,26.0,10.0,,1.0,,,,3.0
LC_Type1_2018001_aid2003,aid2003,2018-01-01,,,,,3.0,91.0,2.0,,,,,,
LC_Type1_2018001_aid2004,aid2004,2018-01-01,,,,,,9.0,5.0,,1.0,,,,
LC_Type1_2018001_aid2005,aid2005,2018-01-01,,,,,,10.0,5.0,,12.0,1.0,,,1.0
LC_Type1_2018001_aid2006,aid2006,2018-01-01,,,,,,69.0,17.0,,8.0,5.0,5.0,,
LC_Type1_2018001_aid2007,aid2007,2018-01-01,,,,,,4.0,,,3.0,,,,1.0
LC_Type1_2018001_aid2008,aid2008,2018-01-01,,,,,,2.0,1.0,,3.0,,,,
LC_Type1_2018001_aid2009,aid2009,2018-01-01,,,,,,92.0,20.0,,,6.0,2.0,,
LC_Type1_2018001_aid2010,aid2010,2018-01-01,,,,,,9.0,1.0,,3.0,,2.0,,
LC_Type1_2018001_aid2011,aid2011,2018-01-01,,,,,,9.0,,,9.0,,,,
LC_Type1_2018001_aid2012,aid2012,2018-01-01,,,,,,17.0,4.0,,2.0,3.0,,,
LC_Type1_2018001_aid2013,aid2013,2018-01-01,,,,,1.0,52.0,14.0,,30.0,,,,
LC_Type1_2018001_aid2014,aid2014,2018-01-01,,,,,,8.0,1.0,,14.0,3.0,,,1.0
LC_Type1_2018001_aid2015,aid2015,2018-01-01,,,,,1.0,51.0,15.0,,1.0,4.0,,,
LC_Type1_2018001_aid2016,aid2016,2018-01-01,,,,,6.0,82.0,22.0,,2.0,,2.0,,
LC_Type1_2018001_aid2017,aid2017,2018-01-01,,44.0,,,11.0,145.0,36.0,,1.0,1.0,1.0,,
LC_Type1_2018001_aid2018,aid2018,2018-01-01,,,,,,9.0,1.0,,10.0,,,,
LC_Type1_2018001_aid2019,aid2019,2018-01-01,,,,,,2.0,1.0,,16.0,,,,
LC_Type1_2018001_aid2020,aid2020,2018-01-01,,,,,,49.0,3.0,,,,,,
LC_Type1_2018001_aid2021,aid2021,2018-01-01,,,,,,21.0,10.0,,4.0,,,,
LC_Type1_2018001_aid2022,aid2022,2018-01-01,,,,,,29.0,1.0,,2.0,,,,
LC_Type1_2018001_aid2023,aid2023,2018-01-01,,,,,,,,,26.0,,,,
LC_Type1_2018001_aid2024,aid2024,2018-01-01,,,,,,36.0,2.0,,1.0,,,,
LC_Type1_2018001_aid2025,aid2025,2018-01-01,,,,,,3.0,6.0,4.0,2.0,,,,4.0
LC_Type1_2018001_aid2026,aid2026,2018-01-01,,,,,,14.0,3.0,,7.0,,,,
LC_Type1_2018001_aid2027,aid2027,2018-01-01,,,,,,3.0,4.0,,13.0,,,,
LC_Type1_2018001_aid2028,aid2028,2018-01-01,,,,,,,5.0,2.0,22.0,,,,
LC_Type1_2018001_aid2029,aid2029,2018-01-01,,,,,,6.0,7.0,,22.0,,,,
LC_Type1_2018001_aid2030,aid2030,2018-01-01,,,,,,12.0,1.0,,11.0,,,,
LC_Type1_2018001_aid2031,aid2031,2018-01-01,,,,,,60.0,,,,,,,
LC_Type1_2018001_aid2032,aid2032,2018-01-01,,,,,,2.0,13.0,1.0,26.0,,,,
LC_Type1_2018001_aid2033,aid2033,2018-01-01,,,,,,,,,10.0,,,,
LC_Type1_2018001_aid2034,aid2034,2018-01-01,,,,,2.0,9.0,4.0,,10.0,,,,
LC_Type1_2018001_aid2035,aid2035,2018-01-01,,,,,,3.0,18.0,7.0,24.0,,,,3.0
LC_Type1_2018001_aid2036,aid2036,2018-01-01,,,,,,11.0,,,,,,,
LC_Type1_2018001_aid2037,aid2037,2018-01-01,,,,,,1.0,5.0,,16.0,,,,
LC_Type1_2018001_aid2038,aid2038,2018-01-01,,,,,,2.0,5.0,,19.0,4.0,,,
LC_Type1_2018001_aid2039,aid2039,2018-01-01,,,,,,9.0,5.0,4.0,,,,,19.0
LC_Type1_2018001_aid2040,aid2040,2018-01-01,,,,,,3.0,5.0,,11.0,2.0,,,
LC_Type1_2018001_aid2041,aid2041,2018-01-01,,,,,2.0,4.0,3.0,2.0,,,,,1.0
LC_Type1_2018001_aid2042,aid2042,2018-01-01,,,,,,2.0,1.0,2.0,,,,,48.0
LC_Type1_2018001_aid2043,aid2043,2018-01-01,,,,,,4.0,2.0,,5.0,7.0,,,
LC_Type1_2018001_aid2044,aid2044,2018-01-01,,,,,4.0,14.0,6.0,,,,,,
LC_Type1_2018001_aid2045,aid2045,2018-01-01,,,,,,4.0,5.0,,18.0,,,,
LC_Type1_2018001_aid2046,aid2046,2018-01-01,,,,,,7.0,18.0,2.0,15.0,,,,4.0
LC_Type1_2018001_aid2047,aid2047,2018-01-01,,,,,,28.0,2.0,,,,,,
LC_Type1_2018001_aid2048,aid2048,2018-01-01,,,,,1.0,4.0,1.0,2.0,,,,,1.0
LC_Type1_2018001_aid2049,aid2049,2018-01-01,,,,,,,2.0,,6.0,,,,
LC_Type1_2018001_aid2050,aid2050,2018-01-01,,,,,,,3.0,,27.0,,,,
LC_Type1_2018001_aid2051,aid2051,2018-01-01,,,,,,14.0,2.0,,6.0,,,,
LC_Type1_2018001_aid2052,aid2052,2018-01-01,,,,,7.0,15.0,7.0,,20.0,,,,
LC_Type1_2018001_aid2053,aid2053,2018-01-01,,,,,,44.0,,,,,,,
LC_Type1_2018001_aid2054,aid2054,2018-01-01,,,,,,2.0,7.0,,16.0,4.0,,,
LC_Type1_2018001_aid2055,aid2055,2018-01-01,,,,,,8.0,3.0,,14.0,,,,
LC_Type1_2018001_aid2056,aid2056,2018-01-01,,,,,,12.0,4.0,,15.0,,,,
LC_Type1_2018001_aid2057,aid2057,2018-01-01,2.0,2.0,,,3.0,7.0,7.0,21.0,2.0,,,,27.0
LC_Type1_2018001_aid2058,aid2058,2018-01-01,,,,,1.0,20.0,20.0,4.0,2.0,,,,2.0
LC_Type1_2018001_aid2059,aid2059,2018-01-01,,,,,,14.0,,,9.0,6.0,4.0,,
LC_Type1_2018001_aid2060,aid2060,2018-01-01,,,,,,2.0,,,9.0,,1.0,,
LC_Type1_2018001_aid2061,aid2061,2018-01-01,,,,,,,,,25.0,,,,
LC_Type1_2018001_aid2062,aid2062,2018-01-01,,,,,,1.0,,,10.0,3.0,3.0,,
LC_Type1_2018001_aid2063,aid2063,2018-01-01,,,,,,9.0,,,5.0,,,,
LC_Type1_2018001_aid2064,aid2064,2018-01-01,,,,,,6.0,,,10.0,1.0,1.0,,
LC_Type1_2018001_aid2065,aid2065,2018-01-01,,,,,,1.0,,,12.0,,8.0,,
LC_Type1_2018001_aid2066,aid2066,2018-01-01,,,,,,2.0,,,6.0,,6.0,,
LC_Type1_2018001_aid2067,aid2067,2018-01-01,,,,,,2.0,,,4.0,4.0,7.0,,1.0
LC_Type1_2018001_aid2068,aid2068,2018-01-01,,,,,,,,,5.0,,5.0,,
LC_Type1_2018001_aid2069,aid2069,2018-01-01,,,,,,3.0,,,9.0,,7.0,,
LC_Type1_2018001_aid2070,aid2070,2018-01-01,,,,,,2.0,,,2.0,,5.0,,
LC_Type1_2018001_aid2071,aid2071,2018-01-01,,,,,,1.0,,,3.0,,1.0,,
LC_Type1_2018001_aid2072,aid2072,2018-01-01,,,,,,1.0,,,2.0,7.0,2.0,,1.0
LC_Type1_2018001_aid2073,aid2073,2018-01-01,,,,,,4.0,,,3.0,6.0,2.0,,1.0
LC_Type1_2018001_aid2074,aid2074,2018-01-01,,,,,,,,,5.0,6.0,1.0,,2.0
LC_Type1_2018001_aid2075,aid2075,2018-01-01,,,,,,4.0,,,,2.0,3.0,,2.0
LC_Type1_2018001_aid2076,aid2076,2018-01-01,,,,,,,,,29.0,,5.0,,
LC_Type1_2018001_aid2077,aid2077,2018-01-01,,,,,,1.0,,,,1.0,8.0,,1.0
LC_Type1_2018001_aid2078,aid2078,2018-01-01,,,,,,4.0,,,,3.0,,,1.0
LC_Type1_2018001_aid2079,aid2079,2018-01-01,,,,,,,,,9.0,,,,
LC_Type1_2018001_aid2080,aid2080,2018-01-01,,,,,,2.0,3.0,11.0,,,,,8.0
LC_Type1_2018001_aid2081,aid2081,2018-01-01,,1.0,,,5.0,26.0,,3.0,,,,,6.0
LC_Type1_2018001_aid2082,aid2082,2018-01-01,,,,,,9.0,4.0,2.0,4.0,,,,2.0
LC_Type1_2018001_aid2083,aid2083,2018-01-01,,,,,,4.0,15.0,7.0,1.0,,,,3.0
LC_Type1_2018001_aid2084,aid2084,2018-01-01,,,,,,6.0,3.0,7.0,,,,,9.0
LC_Type1_2018001_aid2085,aid2085,2018-01-01,,,,,1.0,11.0,9.0,1.0,,,,,1.0
LC_Type1_2018001_aid2086,aid2086,2018-01-01,,,,,,7.0,24.0,4.0,1.0,,,,2.0
LC_Type1_2018001_aid2087,aid2087,2018-01-01,,,,,,22.0,5.0,10.0,1.0,,,,3.0
LC_Type1_2018001_aid2088,aid2088,2018-01-01,,,,,2.0,13.0,,,,,,,4.0
LC_Type1_2018001_aid2089,aid2089,2018-01-01,,2.0,,,3.0,21.0,4.0,3.0,,,,,9.0
LC_Type1_2018001_aid2090,aid2090,2018-01-01,,,,,,24.0,6.0,,,,,,
LC_Type1_2018001_aid2091,aid2091,2018-01-01,,,,,2.0,26.0,9.0,2.0,2.0,,,,3.0
LC_Type1_2018001_aid2092,aid2092,2018-01-01,,,,,2.0,15.0,1.0,,,,,,2.0
LC_Type1_2018001_aid2093,aid2093,2018-01-01,,,,,,48.0,7.0,5.0,1.0,,,,5.0
LC_Type1_2018001_aid2094,aid2094,2018-01-01,,,,,1.0,17.0,9.0,,1.0,,,,3.0
LC_Type1_2018001_aid2095,aid2095,2018-01-01,1.0,3.0,,,1.0,1.0,,5.0,,,,,9.0
LC_Type1_2018001_aid2096,aid2096,2018-01-01,,,,,,6.0,7.0,10.0,2.0,,,,9.0
LC_Type1_2018001_aid2097,aid2097,2018-01-01,,,,,,10.0,10.0,6.0,4.0,,,,6.0
LC_Type1_2018001_aid2098,aid2098,2018-01-01,,,,,,13.0,2.0,,5.0,,,,
LC_Type1_2018001_aid2099,aid2099,2018-01-01,,,,,,18.0,,,8.0,,1.0,,
LC_Type1_2018001_aid2100,aid2100,2018-01-01,,,,,,36.0,2.0,,13.0,16.0,19.0,,
LC_Type1_2018001_aid2101,aid2101,2018-01-01,,,,,,1.0,,,1.0,5.0,2.0,,
LC_Type1_2018001_aid2102,aid2102,2018-01-01,,,,,,,1.0,,6.0,,3.0,,
LC_Type1_2018001_aid2103,aid2103,2018-01-01,,,,,,2.0,7.0,,3.0,,2.0,,
LC_Type1_2018001_aid2104,aid2104,2018-01-01,,,,,,1.0,8.0,,19.0,,6.0,,
LC_Type1_2018001_aid2105,aid2105,2018-01-01,,,,,,8.0,7.0,,7.0,,2.0,,
LC_Type1_2018001_aid2106,aid2106,2018-01-01,,,,,,5.0,,,12.0,,4.0,,
LC_Type1_2018001_aid2107,aid2107,2018-01-01,,,,,,,,,12.0,,2.0,,
LC_Type1_2018001_aid2108,aid2108,2018-01-01,,,,,,2.0,21.0,,28.0,1.0,6.0,,
LC_Type1_2018001_aid2109,aid2109,2018-01-01,,,,,,4.0,1.0,,28.0,1.0,9.0,,
LC_Type1_2018001_aid2110,aid2110,2018-01-01,,,,,,8.0,6.0,,5.0,,,,
LC_Type1_2018001_aid2111,aid2111,2018-01-01,,,,,,1.0,1.0,,2.0,,,,
LC_Type1_2018001_aid2112,aid2112,2018-01-01,,,,,,5.0,1.0,,,4.0,2.0,,
LC_Type1_2018001_aid2113,aid2113,2018-01-01,,,,,,2.0,,,1.0,3.0,,,
LC_Type1_2018001_aid2114,aid2114,2018-01-01,,,,,,,,,29.0,,,,
LC_Type1_2018001_aid2115,aid2115,2018-01-01,,,,,,1.0,2.0,,23.0,,,,
LC_Type1_2018001_aid2116,aid2116,2018-01-01,,,,,,,2.0,,7.0,2.0,1.0,,
LC_Type1_2018001_aid2117,aid2117,2018-01-01,,,,,,4.0,2.0,,7.0,,3.0,,
LC_Type1_2018001_aid2118,aid2118,2018-01-01,,,,,,5.0,5.0,,7.0,,5.0,,
LC_Type1_2018001_aid2119,aid2119,2018-01-01,,,,,,,,,30.0,,,,
LC_Type1_2018001_aid2120,aid2120,2018-01-01,,,,,,5.0,,,20.0,,,,
LC_Type1_2018001_aid2121,aid2121,2018-01-01,,,,,,,,,18.0,,9.0,,
LC_Type1_2018001_aid2122,aid2122,2018-01-01,,1.0,,,2.0,26.0,4.0,,56.0,,,,
LC_Type1_2018001_aid2123,aid2123,2018-01-01,,,,,,5.0,,,16.0,,7.0,,
LC_Type1_2018001_aid2124,aid2124,2018-01-01,,3.0,,,7.0,26.0,1.0,,40.0,,,,
LC_Type1_2018001_aid2125,aid2125,2018-01-01,,,,,,2.0,,,16.0,,3.0,,
LC_Type1_2018001_aid2126,aid2126,2018-01-01,,,,,,4.0,,,12.0,,3.0,,
LC_Type1_2018001_aid2127,aid2127,2018-01-01,,,,,,8.0,,,18.0,,1.0,,
LC_Type1_2018001_aid2128,aid2128,2018-01-01,,,,,,,,,32.0,,1.0,,
LC_Type1_2018001_aid2129,aid2129,2018-01-01,,5.0,,,7.0,25.0,,,2.0,,,,
LC_Type1_2018001_aid2130,aid2130,2018-01-01,,,,,,3.0,,,17.0,,,,
LC_Type1_2018001_aid2131,aid2131,2018-01-01,,,,,,10.0,,,10.0,,,,
LC_Type1_2018001_aid2132,aid2132,2018-01-01,,,,,,,,,8.0,,,,
LC_Type1_2018001_aid2133,aid2133,2018-01-01,,,,,,,,,33.0,,6.0,,
